country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Guyana,GUY,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.04197277908125558,40.8988,0.3,True
Haiti,HTI,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.3592527760540675,96.8951,0.2,False
Haiti,HTI,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.013996128532713897,86.8009,0.3,True
Honduras,HND,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.6875251779239963,90.0017,0.2,False
Honduras,HND,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.01312812629067046,88.2251,0.3,True
Hong Kong,HKG,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,4.375437828371279,12.5597,0.2,False
Hong Kong,HKG,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,1.0,10.0,0.3,True
Hong Kong,HKG,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.06983362521891419,0.0,0.3,True
Hungary,HUN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,5.713731372478729,0.0,0.2,False
Hungary,HUN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.570500000000001,85.705,0.3,True
Hungary,HUN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.051209876508077,25.7432,0.3,True
Iceland,ISL,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.8830597746682038,85.8957,0.2,False
Iceland,ISL,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,2.7715,27.715,0.3,True
Iceland,ISL,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.031983480376986645,57.2885,0.3,True
India,IND,vivienda_y_urbanismo,affordability_ratio_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,8.460435417445703,27.8132,0.1,False
India,IND,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.7999231755464202,66.6426,0.2,False
India,IND,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,9.810999999999998,98.11,0.3,True
India,IND,vivienda_y_urbanismo,construction_index,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,101.78298324482938,41.2638,0.05,False
India,IND,vivienda_y_urbanismo,mortgage_rate_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,4.416958973830602,35.939,0.05,False
India,IND,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.04704463208685163,32.5773,0.3,True
Indonesia,IDN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.8715896519852693,86.1366,0.2,False
Indonesia,IDN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.8355,68.355,0.3,True
Indonesia,IDN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.017876673197394582,80.434,0.3,True
Iran,IRN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.7560888252148997,88.562,0.2,False
Iran,IRN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.302999999999999,83.03,0.3,True
Iran,IRN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.029011461318051577,62.1648,0.3,True
Iraq,IRQ,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.2676594623089088,77.8196,0.2,False
Iraq,IRQ,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.017110857664233578,81.6905,0.3,True
Ireland,IRL,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.668221537824702,69.4082,0.2,False
Ireland,IRL,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,5.514500000000001,55.145,0.3,True
Ireland,IRL,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.021540134440490313,74.4232,0.3,True
Isle Of Man,,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.3572570971611355,75.9381,0.2,False
Isle Of Man,,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.012095161935225909,89.9199,0.3,True
Israel,ISR,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,4.695084607557831,5.8475,0.2,False
Israel,ISR,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.91,49.1,0.3,True
Israel,ISR,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.054320544998207244,20.6395,0.3,True
Italy,ITA,vivienda_y_urbanismo,affordability_ratio_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,7.998885350423647,37.8703,0.1,False
Italy,ITA,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,3.2557734894020878,36.0714,0.2,False
Italy,ITA,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,7.1235,71.235,0.3,True
Italy,ITA,vivienda_y_urbanismo,construction_index,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,135.03208073040622,97.1298,0.05,False
Italy,ITA,vivienda_y_urbanismo,mortgage_rate_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,5.3449370759025525,0.0,0.05,False
Italy,ITA,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.026745675848814862,65.8824,0.3,True
Ivory Coast,CIV,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.1782390837508947,79.6973,0.2,False
Ivory Coast,CIV,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.01145311381531854,90.9733,0.3,True
Jamaica,JAM,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.2379617279855064,78.4432,0.2,False
Jamaica,JAM,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.8955,88.955,0.3,True
Jamaica,JAM,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.03690036900369004,49.2213,0.3,True
Japan,JPN,vivienda_y_urbanismo,affordability_ratio_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,6.201054448184542,77.0445,0.1,False
Japan,JPN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.4495987079658708,53.0002,0.2,False
Japan,JPN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,4.833500000000001,48.335,0.3,True
Japan,JPN,vivienda_y_urbanismo,construction_index,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,135.52818541393597,97.9633,0.05,False
Japan,JPN,vivienda_y_urbanismo,mortgage_rate_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,5.095229525921227,4.6393,0.05,False
Japan,JPN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.0321801184182526,56.9659,0.3,True
Jersey,,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.9112957937584802,64.3039,0.2,False
Jersey,,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.019843962008141112,77.2062,0.3,True
Jordan,JOR,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.1679546568410362,79.9133,0.2,False
Jordan,JOR,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.016695757410183764,82.3716,0.3,True
Kazakhstan,KAZ,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.0068027210884356,62.2984,0.2,False
Kazakhstan,KAZ,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,9.282,92.82,0.3,True
Kazakhstan,KAZ,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.054088586030664396,21.02,0.3,True
Kenya,KEN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.33401471790678655,97.4251,0.2,False
Kenya,KEN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.8505,88.505,0.3,True
Kenya,KEN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.016444342226310946,82.7841,0.3,True
Kosovo (Disputed Territory),,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.250593260560038,57.1791,0.2,False
Kosovo (Disputed Territory),,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.031091011871113624,58.7528,0.3,True
Kuwait,KWT,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.8739325180441331,86.0874,0.2,False
Kuwait,KWT,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.058044245179614096,14.5299,0.3,True
Kyrgyzstan,KGZ,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.2778603268945021,77.6054,0.2,False
Kyrgyzstan,KGZ,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.026374442793462106,66.4914,0.3,True
Laos,LAO,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.4660850813565967,94.6517,0.2,False
Laos,LAO,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.011125269554989218,91.5112,0.3,True
Latvia,LVA,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,8.56717256885891,0.0,0.2,False
Latvia,LVA,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.933000000000002,89.33,0.3,True
Latvia,LVA,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.05480427046263345,19.8458,0.3,True
Lebanon,LBN,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.4180342332803952,74.6619,0.2,False
Lebanon,LBN,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,6.655500000000001,66.555,0.3,True
Lebanon,LBN,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.014464668016623904,86.0322,0.3,True
Lesotho,LSO,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.6463800904977375,90.8657,0.2,False
Lesotho,LSO,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.023868778280542985,70.6026,0.3,True
Liberia,LBR,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.1701423701624223,58.8684,0.2,False
Liberia,LBR,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.10727892520553439,0.0,0.3,True
Libya,LBY,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.6914107131169768,89.9201,0.2,False
Libya,LBY,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.02814998176769235,63.5783,0.3,True
Liechtenstein,LIE,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.8013116571217438,66.6135,0.2,False
Liechtenstein,LIE,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.028542397930907074,62.9344,0.3,True
Lithuania,LTU,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,7.210991167811581,0.0,0.2,False
Lithuania,LTU,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.621,86.21,0.3,True
Lithuania,LTU,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.08491461100569261,0.0,0.3,True
Luxembourg,LUX,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.7504805855789027,46.682,0.2,False
Luxembourg,LUX,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,2.4530000000000003,24.53,0.3,True
Luxembourg,LUX,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.024607793522267205,69.39,0.3,True
Madagascar,MDG,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.35699098486137093,96.9426,0.2,False
Madagascar,MDG,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.0055706752849124,100.0,0.3,True
Malawi,MWI,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.17413823897124486,100.0,0.2,False
Malawi,MWI,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.0031702089658867654,100.0,0.3,True
Malaysia,MYS,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.8081180811808119,87.4694,0.2,False
Malaysia,MYS,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.663499999999999,86.635,0.3,True
Malaysia,MYS,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.027333894028595457,64.9172,0.3,True
Maldives,MDV,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.7734761120263591,88.1969,0.2,False
Maldives,MDV,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.031204574086636305,58.5665,0.3,True
Mali,MLI,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,4.568670994192005,8.502,0.2,False
Mali,MLI,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.02118209771096686,75.0107,0.3,True
Malta,MLT,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,1.5062393120913624,72.8097,0.2,False
Malta,MLT,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,3.1530000000000005,31.53,0.3,True
Malta,MLT,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.032294129723976696,56.7788,0.3,True
Marshall Islands,MHL,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,3.7224780242779407,26.2711,0.2,False
Marshall Islands,MHL,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.03599832565927166,50.7013,0.3,True
Martinique,,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.761930585683297,46.4415,0.2,False
Martinique,,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.02806399132321041,63.7194,0.3,True
Mauritania,MRT,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.5655973451327434,92.5621,0.2,False
Mauritania,MRT,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.007356194690265487,97.6952,0.3,True
Mauritius,MUS,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.710821403926343,89.5125,0.2,False
Mauritius,MUS,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.01933984344591802,78.0333,0.3,True
Mexico,MEX,vivienda_y_urbanismo,affordability_ratio_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,6.578349581665148,68.8234,0.1,False
Mexico,MEX,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.9576771653543308,84.3288,0.2,False
Mexico,MEX,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,8.9435,89.435,0.3,True
Mexico,MEX,vivienda_y_urbanismo,construction_index,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,132.12774822333932,92.2498,0.05,False
Mexico,MEX,vivienda_y_urbanismo,mortgage_rate_inverted,global-housing-market-analysis-2015-2024/global_housing_market_extended.csv,4.772556071405676,19.5295,0.05,False
Mexico,MEX,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.03188031114536645,57.4578,0.3,True
Moldova,MDA,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,3.5769249499300395,29.3276,0.2,False
Moldova,MDA,vivienda_y_urbanismo,city_qol_housing,city-quality-of-life-dataset/uaScoresDataFrame.csv,9.6765,96.765,0.3,True
Moldova,MDA,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.06692913385826771,0.0,0.3,True
Monaco,MCO,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,3.1975694444444445,37.2936,0.2,False
Monaco,MCO,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.029774305555555554,60.9132,0.3,True
Mongolia,MNG,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.2466689217401417,57.2615,0.2,False
Mongolia,MNG,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.062353662468354096,7.4593,0.3,True
Montenegro,MNE,vivienda_y_urbanismo,buy_price_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,2.1486280487804876,59.3202,0.2,False
Montenegro,MNE,vivienda_y_urbanismo,rent_to_salary_inverted,global-cost-of-living/cost-of-living_v2.csv,0.02764797507788162,64.4019,0.3,True
